age,campaign,previous,cons.conf.idx,euribor3m,nr.employed
-0.001669304539125633,-0.20624161374805738,-0.35090227494568776,-0.4727686718424699,0.7713535781486427,0.8431648634658189
-0.864094846486466,0.513675879021527,-0.35090227494568776,-1.229916269533795,-1.3720283798548651,-0.9397475379783584
1.819006839571926,1.2335933717911114,1.6775591214508756,-1.229916269533795,-1.308580582389745,-0.9397475379783584
0.2858058761099878,0.8736346254063192,-0.35090227494568776,-0.4727686718424699,0.7719303763074167,0.8431648634658189
-0.09749436475549678,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.7136737622712611,0.3304047852210156
-0.6724447260537236,-0.20624161374805738,-0.35090227494568776,-1.4246113660829927,-1.2791638762922801,-0.9397475379783584
-0.48079460562098136,0.1537171326367348,-0.35090227494568776,-1.229916269533795,-1.308580582389745,-0.9397475379783584
-0.3849695454046102,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.7119433677949395,0.3304047852210156
-0.3849695454046102,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.7119433677949395,0.3304047852210156
-1.1515700271355793,1.5935521181759036,-0.35090227494568776,-0.4727686718424699,0.7725071744661902,0.8431648634658189
0.6691061169754724,-0.5662003601328496,1.6775591214508756,-0.3213391523042043,0.3058774640181713,0.39674571178638285
0.9565812976245859,-0.5662003601328496,-0.35090227494568776,-0.3213391523042043,0.26146400579258733,0.39674571178638285
-0.09749436475549678,-0.5662003601328496,-0.35090227494568776,-0.2780735752932708,0.715980954906356,0.8431648634658189
0.7649311771918436,-0.5662003601328496,-0.35090227494568776,0.8900970040019163,0.713096964112487,0.3304047852210156
1.148231418057328,1.9535108645606958,-0.35090227494568776,-0.4727686718424699,0.7730839726249642,0.8431648634658189
0.2858058761099878,-0.5662003601328496,-0.35090227494568776,-0.061745690238606474,-1.3616460129969363,-1.256249041800627
-0.3849695454046102,-0.5662003601328496,3.7060205178474392,1.2362216200893794,-1.7123392935314177,-2.1891683216260684
-0.6724447260537236,-0.5662003601328496,1.6775591214508756,-0.3213391523042043,0.2868431247786356,0.39674571178638285
-0.48079460562098136,-0.5662003601328496,-0.35090227494568776,-0.4727686718424699,0.7725071744661902,0.8431648634658189
1.3398815384900704,-0.5662003601328496,-0.35090227494568776,-1.4246113660829927,-1.302235802643233,-0.9397475379783584
-0.7682697862700948,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.7113665696361655,0.3304047852210156
-0.7682697862700948,-0.5662003601328496,1.6775591214508756,-1.229916269533795,-1.3506868479802339,-0.9397475379783584
-0.3849695454046102,-0.20624161374805738,-0.35090227494568776,-0.061745690238606474,-1.3674139945846746,-1.256249041800627
-0.6724447260537236,-0.20624161374805738,-0.35090227494568776,-0.2780735752932708,0.7707767799898686,0.8431648634658189
-1.1515700271355793,-0.5662003601328496,-0.35090227494568776,-1.4246113660829927,-1.2791638762922801,-0.9397475379783584
-0.7682697862700948,-0.20624161374805738,1.6775591214508756,-1.229916269533795,-1.340304481122305,-0.9397475379783584
-1.3432201475683216,-0.5662003601328496,1.6775591214508756,-1.229916269533795,-1.3241541326766382,-0.9397475379783584
-0.19331942497186794,0.1537171326367348,-0.35090227494568776,0.8900970040019163,0.7119433677949395,0.3304047852210156
-0.5766196658373525,-0.20624161374805738,-0.35090227494568776,-1.229916269533795,-1.3322293068994717,-0.9397475379783584
-0.5766196658373525,3.033387103715073,-0.35090227494568776,-1.229916269533795,-1.3506868479802339,-0.9397475379783584
1.3398815384900704,-0.5662003601328496,-0.35090227494568776,-0.3213391523042043,0.3058774640181713,0.39674571178638285
-1.6306953282174352,-0.5662003601328496,-0.35090227494568776,-1.229916269533795,-1.359338820361841,-0.9397475379783584
-0.864094846486466,-0.5662003601328496,1.6775591214508756,-0.3213391523042043,0.2297401070600275,0.39674571178638285
4.0229832245484625,1.2335933717911114,-0.35090227494568776,1.2794871971003114,-1.7215680640717987,-2.1891683216260684
-0.5766196658373525,0.1537171326367348,-0.35090227494568776,-0.4727686718424699,0.7719303763074167,0.8431648634658189
-1.534870268001064,3.753304596484657,-0.35090227494568776,-0.4727686718424699,0.7730839726249642,0.8431648634658189
-0.6724447260537236,-0.5662003601328496,-0.35090227494568776,-1.4246113660829927,-1.2791638762922801,-0.9397475379783584
0.47745599654273013,-0.5662003601328496,-0.35090227494568776,-0.3213391523042043,0.2297401070600275,0.39674571178638285
0.5732810567591012,-0.5662003601328496,1.6775591214508756,-1.229916269533795,-1.3201165455652213,-0.9397475379783584
-0.2891444851882391,-0.5662003601328496,-0.35090227494568776,0.8900970040019163,0.7107897714773921,0.3304047852210156
0.2858058761099878,0.1537171326367348,-0.35090227494568776,-0.2780735752932708,0.7753911652600592,0.8431648634658189
-1.439045207784693,0.513675879021527,-0.35090227494568776,0.8900970040019163,0.713096964112487,0.3304047852210156
-1.1515700271355793,-0.5662003601328496,1.6775591214508756,2.2529626798463007,-1.676577807687441,-2.067543289589564
-0.6724447260537236,-0.5662003601328496,-0.35090227494568776,-0.4727686718424699,0.7713535781486427,0.8431648634658189
1.148231418057328,-0.5662003601328496,1.6775591214508756,-0.3213391523042043,0.3058774640181713,0.39674571178638285
-1.439045207784693,1.9535108645606958,-0.35090227494568776,2.2529626798463007,-1.6777314040049887,-2.067543289589564
-0.001669304539125633,-0.20624161374805738,-0.35090227494568776,0.9549953695183149,0.7736607707837382,0.8431648634658189
-0.3849695454046102,0.513675879021527,-0.35090227494568776,0.8900970040019163,0.7136737622712611,0.3304047852210156
0.6691061169754724,1.9535108645606958,-0.35090227494568776,-0.2780735752932708,0.7165577530651301,0.8431648634658189
4.693758646063061,-0.5662003601328496,-0.35090227494568776,0.6521363304417852,-1.5814061114897608,-2.8124966108131337
-0.3849695454046102,-0.5662003601328496,1.6775591214508756,1.9717364292752377,-1.599863652570523,-1.256249041800627
0.9565812976245859,0.1537171326367348,-0.35090227494568776,-0.3213391523042043,0.3058774640181713,0.39674571178638285
0.09415575567724552,0.1537171326367348,-0.35090227494568776,-0.3213391523042043,0.26146400579258733,0.39674571178638285
0.47745599654273013,-0.5662003601328496,-0.35090227494568776,0.9549953695183149,0.7736607707837382,0.8431648634658189
-0.864094846486466,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.712520165953713,0.3304047852210156
-1.7265203884338063,-0.5662003601328496,1.6775591214508756,2.9452119120212275,-1.6615810555593218,-2.067543289589564
-1.534870268001064,0.1537171326367348,-0.35090227494568776,-1.229916269533795,-1.340304481122305,-0.9397475379783584
-0.864094846486466,-0.5662003601328496,1.6775591214508756,-0.3213391523042043,0.32779579405157655,0.39674571178638285
1.6273567191391838,0.1537171326367348,-0.35090227494568776,0.9549953695183149,0.7736607707837382,0.8431648634658189
1.723181779355555,-0.20624161374805738,-0.35090227494568776,-1.229916269533795,-1.3322293068994717,-0.9397475379783584
-0.864094846486466,-0.5662003601328496,-0.35090227494568776,0.9549953695183149,0.7730839726249642,0.8431648634658189
1.2440564782736994,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.7136737622712611,0.3304047852210156
-0.3849695454046102,-0.20624161374805738,-0.35090227494568776,-1.229916269533795,-1.3241541326766382,-0.9397475379783584
1.052406357840957,-0.5662003601328496,-0.35090227494568776,-0.2780735752932708,0.7719303763074167,0.8431648634658189
-0.5766196658373525,-0.20624161374805738,-0.35090227494568776,-0.2780735752932708,0.7719303763074167,0.8431648634658189
0.09415575567724552,0.1537171326367348,-0.35090227494568776,-0.2780735752932708,0.7753911652600592,0.8431648634658189
-1.0557449669192083,-0.5662003601328496,-0.35090227494568776,-1.229916269533795,-1.3449188663924956,-0.9397475379783584
4.310458405197576,-0.5662003601328496,3.7060205178474392,1.2794871971003114,-1.7192608714367035,-2.1891683216260684
-0.7682697862700948,-0.20624161374805738,1.6775591214508756,1.9717364292752377,-1.5814061114897608,-1.256249041800627
1.723181779355555,0.1537171326367348,1.6775591214508756,-0.3213391523042043,0.2297401070600275,0.39674571178638285
0.2858058761099878,-0.5662003601328496,-0.35090227494568776,-0.4727686718424699,0.7725071744661902,0.8431648634658189
-0.864094846486466,-0.5662003601328496,-0.35090227494568776,-0.3213391523042043,0.2297401070600275,0.39674571178638285
-0.9599199067028371,2.67342835733028,-0.35090227494568776,-0.3213391523042043,0.2297401070600275,0.39674571178638285
-0.09749436475549678,-0.5662003601328496,-0.35090227494568776,0.8900970040019163,0.7107897714773921,0.3304047852210156
0.9565812976245859,-0.20624161374805738,-0.35090227494568776,0.8900970040019163,0.7136737622712611,0.3304047852210156
1.148231418057328,0.8736346254063192,-0.35090227494568776,0.8900970040019163,0.7107897714773921,0.3304047852210156
2.1064820202210397,0.1537171326367348,1.6775591214508756,0.04641825228872568,-1.6125532120635473,-2.425507872515173
1.5315316589228127,0.1537171326367348,-0.35090227494568776,-0.2780735752932708,0.7707767799898686,0.8431648634658189
-0.3849695454046102,1.2335933717911114,-0.35090227494568776,0.8900970040019163,0.7136737622712611,0.3304047852210156
-0.9599199067028371,-0.5662003601328496,-0.35090227494568776,-0.3213391523042043,0.3058774640181713,0.39674571178638285
-0.48079460562098136,-0.5662003601328496,5.734481914244003,2.2529626798463007,-1.6777314040049887,-2.067543289589564
0.09415575567724552,0.1537171326367348,1.6775591214508756,-1.229916269533795,-1.3241541326766382,-0.9397475379783584
1.2440564782736994,-0.5662003601328496,-0.35090227494568776,-0.4727686718424699,0.7725071744661902,0.8431648634658189
0.9565812976245859,-0.5662003601328496,-0.35090227494568776,-0.3213391523042043,0.3589428946253629,0.39674571178638285
-0.5766196658373525,-0.20624161374805738,1.6775591214508756,-1.229916269533795,-1.3506868479802339,-0.9397475379783584
0.18998081589361665,-0.5662003601328496,-0.35090227494568776,0.8900970040019163,0.7113665696361655,0.3304047852210156
0.6691061169754724,2.313469610945488,-0.35090227494568776,-0.4727686718424699,0.7713535781486427,0.8431648634658189
-0.001669304539125633,-0.20624161374805738,-0.35090227494568776,-0.3213391523042043,0.2868431247786356,0.39674571178638285
-0.9599199067028371,-0.5662003601328496,-0.35090227494568776,-0.2780735752932708,0.7719303763074167,0.8431648634658189
2.393957200870153,0.513675879021527,-0.35090227494568776,-1.9437982902141866,-1.5329550661527604,-2.8124966108131337
